Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Tennis,1904,Germany,0,0,0,0,1,6,57,0
Tennis,1906,Greece,1,3,2,6,25,12,48,0
Tennis,1906,Netherlands,0,0,0,0,3,12,48,0
Tennis,1906,United States,0,0,0,0,2,12,48,0
Tennis,1906,France,3,1,0,4,4,12,48,0
Tennis,1906,Hungary,0,0,0,0,1,12,48,0
Tennis,1906,Bohemia,0,0,2,2,3,12,48,0
Tennis,1908,Sweden,0,0,2,2,4,18,84,0
Tennis,1908,Great Britain,6,5,4,15,33,18,84,0
Tennis,1908,Canada,0,0,0,0,3,18,84,0
Tennis,1908,Germany,0,1,0,1,9,18,84,0
Tennis,1908,South Africa,0,0,0,0,3,18,84,0
Tennis,1908,France,0,0,0,0,1,18,84,0
Tennis,1908,Bohemia,0,0,0,0,4,18,84,0
Tennis,1908,Austria,0,0,0,0,3,18,84,0
Tennis,1908,Hungary,0,0,0,0,3,18,84,0
Tennis,1908,Netherlands,0,0,0,0,2,18,84,0
Beach Volleyball,1996,Germany,0,0,0,0,4,6,84,0
Beach Volleyball,1996,Cuba,0,0,0,0,2,6,84,0
Beach Volleyball,1996,Norway,0,0,0,0,4,6,84,0
Beach Volleyball,1996,Spain,0,0,0,0,4,6,84,0
Beach Volleyball,1996,Portugal,0,0,0,0,2,6,84,0
Beach Volleyball,1996,Canada,0,0,1,1,6,6,84,0
Beach Volleyball,1996,United States,1,1,0,2,12,6,84,1
Beach Volleyball,1996,Argentina,0,0,0,0,2,6,84,0
Beach Volleyball,1996,Australia,0,0,1,1,6,6,84,0
Beach Volleyball,1996,Great Britain,0,0,0,0,2,6,84,0
Beach Volleyball,1996,Mexico,0,0,0,0,2,6,84,0
Beach Volleyball,1996,Brazil,1,1,0,2,8,6,84,0
Beach Volleyball,1996,Sweden,0,0,0,0,2,6,84,0
Beach Volleyball,1996,Netherlands,0,0,0,0,4,6,84,0
Beach Volleyball,1996,Japan,0,0,0,0,6,6,84,0
Beach Volleyball,1996,Italy,0,0,0,0,4,6,84,0
Beach Volleyball,1996,New Zealand,0,0,0,0,2,6,84,0
Beach Volleyball,1996,France,0,0,0,0,4,6,84,0
Beach Volleyball,1996,Indonesia,0,0,0,0,4,6,84,0
Beach Volleyball,1996,Estonia,0,0,0,0,2,6,84,0
Beach Volleyball,1996,Czech Republic,0,0,0,0,2,6,84,0
Beach Volleyball,2000,Germany,0,0,1,1,8,6,96,0
Beach Volleyball,2000,Argentina,0,0,0,0,4,6,96,0
Beach Volleyball,2000,Brazil,0,2,1,3,8,6,96,0
Beach Volleyball,2000,Sweden,0,0,0,0,2,6,96,0
Beach Volleyball,2000,Austria,0,0,0,0,2,6,96,0
Beach Volleyball,2000,United States,1,0,0,1,8,6,96,0
Beach Volleyball,2000,Spain,0,0,0,0,2,6,96,0
Beach Volleyball,2000,Portugal,0,0,0,0,4,6,96,0
Beach Volleyball,2000,Italy,0,0,0,0,6,6,96,0
Beach Volleyball,2000,Czech Republic,0,0,0,0,6,6,96,0
Beach Volleyball,2000,China,0,0,0,0,4,6,96,0
Beach Volleyball,2000,Canada,0,0,0,0,4,6,96,0
Beach Volleyball,2000,Australia,1,0,0,1,10,6,96,1
Beach Volleyball,2000,Cuba,0,0,0,0,2,6,96,0
Beach Volleyball,2000,Mexico,0,0,0,0,4,6,96,0
Beach Volleyball,2000,Norway,0,0,0,0,4,6,96,0
Beach Volleyball,2000,Japan,0,0,0,0,4,6,96,0
Beach Volleyball,2000,France,0,0,0,0,4,6,96,0
Beach Volleyball,2000,Netherlands,0,0,0,0,2,6,96,0
Beach Volleyball,2000,Greece,0,0,0,0,2,6,96,0
Beach Volleyball,2000,Russia,0,0,0,0,2,6,96,0
Beach Volleyball,2000,Switzerland,0,0,0,0,2,6,96,0
Beach Volleyball,2000,Bulgaria,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Cuba,0,0,0,0,4,6,96,0
Beach Volleyball,2004,Brazil,1,1,0,2,8,6,96,0
Beach Volleyball,2004,Greece,0,0,0,0,6,6,96,1
Beach Volleyball,2004,Argentina,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Sweden,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Austria,0,0,0,0,4,6,96,0
Beach Volleyball,2004,United States,1,0,1,2,8,6,96,0
Beach Volleyball,2004,Spain,0,1,0,1,2,6,96,0
Beach Volleyball,2004,Portugal,0,0,0,0,2,6,96,0
Beach Volleyball,2004,France,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Czech Republic,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Canada,0,0,0,0,4,6,96,0
Beach Volleyball,2004,Australia,0,0,0,0,8,6,96,0
Beach Volleyball,2004,Germany,0,0,0,0,8,6,96,0
Beach Volleyball,2004,Mexico,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Italy,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Norway,0,0,0,0,8,6,96,0
Beach Volleyball,2004,Puerto Rico,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Switzerland,0,0,1,1,6,6,96,0
Beach Volleyball,2004,Netherlands,0,0,0,0,2,6,96,0
Beach Volleyball,2004,Japan,0,0,0,0,2,6,96,0
Beach Volleyball,2004,South Africa,0,0,0,0,4,6,96,0
Beach Volleyball,2004,China,0,0,0,0,4,6,96,0
Beach Volleyball,2004,Bulgaria,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Angola,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Italy,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Brazil,0,1,1,2,8,6,96,0
Beach Volleyball,2008,Greece,0,0,0,0,4,6,96,0
Beach Volleyball,2008,Japan,0,0,0,0,4,6,96,0
Beach Volleyball,2008,South Africa,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Argentina,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Australia,0,0,0,0,4,6,96,0
Beach Volleyball,2008,Russia,0,0,0,0,4,6,96,0
Beach Volleyball,2008,Netherlands,0,0,0,0,6,6,96,0
Beach Volleyball,2008,United States,2,0,0,2,8,6,96,0
Beach Volleyball,2008,Germany,0,0,0,0,8,6,96,0
Beach Volleyball,2008,Mexico,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Cuba,0,0,0,0,4,6,96,0
Beach Volleyball,2008,Austria,0,0,0,0,6,6,96,0
Beach Volleyball,2008,Georgia,0,0,0,0,4,6,96,0
Beach Volleyball,2008,Norway,0,0,0,0,6,6,96,0
Beach Volleyball,2008,Spain,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Switzerland,0,0,0,0,6,6,96,0
Beach Volleyball,2008,Estonia,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Belgium,0,0,0,0,2,6,96,0
Beach Volleyball,2008,Latvia,0,0,0,0,2,6,96,0
Beach Volleyball,2008,China,0,1,1,2,6,6,96,1
Beach Volleyball,2012,Brazil,0,1,1,2,8,6,96,0
Beach Volleyball,2012,Greece,0,0,0,0,2,6,96,0
Beach Volleyball,2012,Japan,0,0,0,0,2,6,96,0
Beach Volleyball,2012,Spain,0,0,0,0,4,6,96,0
Beach Volleyball,2012,Australia,0,0,0,0,4,6,96,0
Beach Volleyball,2012,Switzerland,0,0,0,0,6,6,96,0
Beach Volleyball,2012,Czech Republic,0,0,0,0,6,6,96,0
Beach Volleyball,2012,Canada,0,0,0,0,4,6,96,0
Beach Volleyball,2012,Germany,1,0,0,1,8,6,96,0
Beach Volleyball,2012,South Africa,0,0,0,0,2,6,96,0
Beach Volleyball,2012,Italy,0,0,0,0,4,6,96,0
Beach Volleyball,2012,United States,1,1,0,2,8,6,96,0
Beach Volleyball,2012,Great Britain,0,0,0,0,4,6,96,0
Beach Volleyball,2012,Austria,0,0,0,0,4,6,96,0
Beach Volleyball,2012,Poland,0,0,0,0,2,6,96,0
Beach Volleyball,2012,Argentina,0,0,0,0,2,6,96,0
Beach Volleyball,2012,Venezuela,0,0,0,0,2,6,96,0
Beach Volleyball,2012,Netherlands,0,0,0,0,6,6,96,0
Beach Volleyball,2012,Russia,0,0,0,0,6,6,96,0
Beach Volleyball,2012,Mauritius,0,0,0,0,2,6,96,0
Beach Volleyball,2012,Latvia,0,0,1,1,4,6,96,0
Beach Volleyball,2012,Norway,0,0,0,0,2,6,96,0
Beach Volleyball,2012,China,0,0,0,0,4,6,96,0
Basketball,1936,Uruguay,0,0,0,0,9,3,199,0
Basketball,1936,Canada,0,1,0,1,9,3,199,0
Basketball,1936,Brazil,0,0,0,0,8,3,199,0
Basketball,1936,Turkey,0,0,0,0,8,3,199,0
Basketball,1936,Estonia,0,0,0,0,8,3,199,0
Basketball,1936,Latvia,0,0,0,0,7,3,199,0
Basketball,1936,Peru,0,0,0,0,9,3,199,0
Basketball,1936,United States,1,0,0,1,14,3,199,0
Basketball,1936,Italy,0,0,0,0,13,3,199,0
Basketball,1936,Switzerland,0,0,0,0,8,3,199,0
Basketball,1936,France,0,0,0,0,11,3,199,0
Basketball,1936,Philippines,0,0,0,0,9,3,199,0
Basketball,1936,Mexico,0,0,1,1,11,3,199,0
Basketball,1936,Belgium,0,0,0,0,8,3,199,0
Basketball,1936,Chile,0,0,0,0,7,3,199,0
Basketball,1936,Japan,0,0,0,0,8,3,199,0
Basketball,1936,Czech Republic,0,0,0,0,12,3,199,0
Basketball,1936,Germany,0,0,0,0,10,3,199,1
Basketball,1936,China,0,0,0,0,13,3,199,0
Basketball,1936,Poland,0,0,0,0,10,3,199,0
Basketball,1936,Egypt,0,0,0,0,7,3,199,0
Basketball,1948,Egypt,0,0,0,0,12,3,287,0
Basketball,1948,Uruguay,0,0,0,0,13,3,287,0
Basketball,1948,Mexico,0,0,0,0,14,3,287,0
Basketball,1948,Cuba,0,0,0,0,13,3,287,0
Basketball,1948,Iraq,0,0,0,0,10,3,287,0
Basketball,1948,Peru,0,0,0,0,11,3,287,0
Basketball,1948,Switzerland,0,0,0,0,14,3,287,0
Basketball,1948,Brazil,0,0,1,1,10,3,287,0
Basketball,1948,South Korea,0,0,0,0,9,3,287,0
Basketball,1948,Philippines,0,0,0,0,10,3,287,0
Basketball,1948,Iran,0,0,0,0,13,3,287,0
Basketball,1948,Belgium,0,0,0,0,14,3,287,0
Basketball,1948,Canada,0,0,0,0,14,3,287,0
Basketball,1948,Hungary,0,0,0,0,12,3,287,0
Basketball,1948,United States,1,0,0,1,14,3,287,0
Basketball,1948,France,0,1,0,1,14,3,287,0
Basketball,1948,Czech Republic,0,0,0,0,14,3,287,0
Basketball,1948,Italy,0,0,0,0,14,3,287,0
Basketball,1948,Ireland,0,0,0,0,13,3,287,0
Basketball,1948,Argentina,0,0,0,0,14,3,287,0
Basketball,1948,China,0,0,0,0,10,3,287,0
Basketball,1948,Great Britain,0,0,0,0,13,3,287,0
Basketball,1948,Chile,0,0,0,0,12,3,287,0
Basketball,1952,Egypt,0,0,0,0,14,3,294,0
Basketball,1952,Uruguay,0,0,1,1,12,3,294,0
Basketball,1952,Switzerland,0,0,0,0,14,3,294,0
Basketball,1952,Brazil,0,0,0,0,13,3,294,0
Basketball,1952,Turkey,0,0,0,0,11,3,294,0
Basketball,1952,Mexico,0,0,0,0,13,3,294,0
Basketball,1952,Israel,0,0,0,0,12,3,294,0
Basketball,1952,Chile,0,0,0,0,13,3,294,0
Basketball,1952,Greece,0,0,0,0,12,3,294,0
Basketball,1952,Hungary,0,0,0,0,13,3,294,0
Basketball,1952,Czech Republic,0,0,0,0,13,3,294,0
Basketball,1952,Philippines,0,0,0,0,12,3,294,0
Basketball,1952,Cuba,0,0,0,0,12,3,294,0
Basketball,1952,France,0,0,0,0,14,3,294,0
Basketball,1952,Belgium,0,0,0,0,12,3,294,0
Basketball,1952,Italy,0,0,0,0,13,3,294,0
Basketball,1952,United States,1,0,0,1,14,3,294,0
Basketball,1952,Soviet Union,0,1,0,1,14,3,294,0
Basketball,1952,Romania,0,0,0,0,12,3,294,0
Basketball,1952,Canada,0,0,0,0,12,3,294,0
Basketball,1952,Argentina,0,0,0,0,14,3,294,0
Basketball,1952,Bulgaria,0,0,0,0,14,3,294,0
Basketball,1952,Finland,0,0,0,0,11,3,294,1
Basketball,1956,Thailand,0,0,0,0,9,3,169,0
Basketball,1956,Brazil,0,0,0,0,12,3,169,0
Basketball,1956,South Korea,0,0,0,0,10,3,169,0
Basketball,1956,France,0,0,0,0,12,3,169,0
Basketball,1956,Japan,0,0,0,0,11,3,169,0
Basketball,1956,Chile,0,0,0,0,11,3,169,0
Basketball,1956,Bulgaria,0,0,0,0,11,3,169,0
Basketball,1956,Philippines,0,0,0,0,12,3,169,0
Basketball,1956,Canada,0,0,0,0,12,3,169,0
Basketball,1956,Uruguay,0,0,1,1,12,3,169,0
Basketball,1956,Soviet Union,0,1,0,1,12,3,169,0
Basketball,1956,United States,1,0,0,1,12,3,169,0
Basketball,1956,Australia,0,0,0,0,12,3,169,1
Basketball,1956,Singapore,0,0,0,0,10,3,169,0
Basketball,1956,Chinese Taipei,0,0,0,0,11,3,169,0
Basketball,1960,Philippines,0,0,0,0,12,3,192,0
Basketball,1960,Mexico,0,0,0,0,12,3,192,0
Basketball,1960,Italy,0,0,0,0,12,3,192,1
Basketball,1960,Brazil,0,0,1,1,12,3,192,0
Basketball,1960,France,0,0,0,0,12,3,192,0
Basketball,1960,United States,1,0,0,1,12,3,192,0
Basketball,1960,Bulgaria,0,0,0,0,12,3,192,0
Basketball,1960,Puerto Rico,0,0,0,0,12,3,192,0
Basketball,1960,Hungary,0,0,0,0,12,3,192,0
Basketball,1960,Czech Republic,0,0,0,0,12,3,192,0
Basketball,1960,Spain,0,0,0,0,12,3,192,0
Basketball,1960,Uruguay,0,0,0,0,12,3,192,0
Basketball,1960,Serbia,0,0,0,0,12,3,192,0
Basketball,1960,Poland,0,0,0,0,12,3,192,0
Basketball,1960,Japan,0,0,0,0,12,3,192,0
Basketball,1960,Soviet Union,0,1,0,1,12,3,192,0
Water Polo,1900,Germany,0,0,0,0,7,3,53,0
Water Polo,1900,Tritons Lillois,0,0,0,0,7,3,53,0
Water Polo,1900,Libellule de Paris,0,0,1,1,7,3,53,0
Water Polo,1900,Pupilles de Neptune de Lille #2,0,0,1,1,8,3,53,0
Water Polo,1900,"Osborne Swimming Club, Manchester",1,0,0,1,7,3,53,0
Water Polo,1900,Brussels Swimming and Water Polo Club,0,1,0,1,10,3,53,0
Water Polo,1900,Pupilles de Neptune de Lille #1,0,0,0,0,7,3,53,0
Water Polo,1904,Chicago Athletic Association,0,1,0,1,7,3,21,0
Water Polo,1904,New York Athletic Club,1,0,0,1,7,3,21,0
Water Polo,1904,Missouri Athletic Club,0,0,1,1,7,3,21,0
Water Polo,1908,Sweden,0,0,1,1,7,3,28,0
Water Polo,1908,Netherlands,0,0,0,0,7,3,28,0
Water Polo,1908,Belgium,0,1,0,1,7,3,28,0
Water Polo,1908,Great Britain,1,0,0,1,7,3,28,0
Water Polo,1912,Hungary,0,0,0,0,7,3,45,0
Water Polo,1912,Sweden,0,1,0,1,7,3,45,1
Water Polo,1912,Great Britain,1,0,0,1,7,3,45,0
Water Polo,1912,France,0,0,0,0,8,3,45,0
Water Polo,1912,Belgium,0,0,1,1,9,3,45,0
Water Polo,1912,Austria,0,0,0,0,7,3,45,0
Water Polo,1920,Brazil,0,0,0,0,8,3,101,0
Water Polo,1920,Sweden,0,0,1,1,10,3,101,0
Water Polo,1920,Spain,0,0,0,0,8,3,101,0
Water Polo,1920,Greece,0,0,0,0,9,3,101,0
Water Polo,1920,Belgium,0,1,0,1,8,3,101,1
Water Polo,1920,Italy,0,0,0,0,8,3,101,0
Water Polo,1920,Switzerland,0,0,0,0,7,3,101,0
Water Polo,1920,Netherlands,0,0,0,0,9,3,101,0
Water Polo,1920,United States,0,0,0,0,12,3,101,0
Water Polo,1920,Great Britain,1,0,0,1,7,3,101,0
Water Polo,1920,Czech Republic,0,0,0,0,8,3,101,0
Water Polo,1920,France,0,0,0,0,7,3,101,0
Volleyball,1964,Soviet Union,1,1,0,2,23,6,179,0
Volleyball,1964,Romania,0,0,0,0,21,6,179,0
Volleyball,1964,Hungary,0,0,0,0,11,6,179,0
Volleyball,1964,Brazil,0,0,0,0,10,6,179,0
Volleyball,1964,Bulgaria,0,0,0,0,12,6,179,0
Volleyball,1964,United States,0,0,0,0,24,6,179,0
Volleyball,1964,South Korea,0,0,0,0,24,6,179,0
Volleyball,1964,Netherlands,0,0,0,0,12,6,179,0
Volleyball,1964,Czech Republic,0,1,0,1,11,6,179,0
Volleyball,1964,Poland,0,0,1,1,10,6,179,0
Volleyball,1964,Japan,1,0,1,2,21,6,179,1
Volleyball,1968,Mexico,0,0,0,0,24,6,206,1
Volleyball,1968,Bulgaria,0,0,0,0,12,6,206,0
Volleyball,1968,United States,0,0,0,0,24,6,206,0
Volleyball,1968,Poland,0,0,1,1,24,6,206,0
Volleyball,1968,South Korea,0,0,0,0,10,6,206,0
Volleyball,1968,Soviet Union,2,0,0,2,23,6,206,0
Volleyball,1968,Peru,0,0,0,0,9,6,206,0
Volleyball,1968,Czech Republic,0,0,1,1,24,6,206,0
Volleyball,1968,Brazil,0,0,0,0,12,6,206,0
Volleyball,1968,Belgium,0,0,0,0,12,6,206,0
Volleyball,1968,Germany,0,0,0,0,12,6,206,0
Volleyball,1968,Japan,0,2,0,2,20,6,206,0
Volleyball,1972,Brazil,0,0,0,0,12,6,231,0
Volleyball,1972,Poland,0,0,0,0,12,6,231,0
Volleyball,1972,Romania,0,0,0,0,11,6,231,0
Volleyball,1972,Hungary,0,0,0,0,12,6,231,0
Volleyball,1972,Cuba,0,0,0,0,24,6,231,0
Volleyball,1972,Tunisia,0,0,0,0,11,6,231,0
Volleyball,1972,Soviet Union,1,0,1,2,24,6,231,0
Volleyball,1972,Germany,0,1,0,1,35,6,231,1
Volleyball,1972,South Korea,0,0,0,0,19,6,231,0
Volleyball,1972,Bulgaria,0,0,0,0,12,6,231,0
Volleyball,1972,Japan,1,1,0,2,24,6,231,0
Volleyball,1972,Czech Republic,0,0,0,0,24,6,231,0
Volleyball,1972,North Korea,0,0,1,1,11,6,231,0
Volleyball,1976,Brazil,0,0,0,0,12,6,216,0
Volleyball,1976,Egypt,0,0,0,0,12,6,216,0
Volleyball,1976,Canada,0,0,0,0,24,6,216,1
Volleyball,1976,Japan,1,0,0,1,24,6,216,0
Volleyball,1976,South Korea,0,0,1,1,24,6,216,0
Volleyball,1976,Germany,0,0,0,0,12,6,216,0
Volleyball,1976,Hungary,0,0,0,0,12,6,216,0
Volleyball,1976,Cuba,0,0,1,1,24,6,216,0
Volleyball,1976,Poland,1,0,0,1,12,6,216,0
Volleyball,1976,Soviet Union,0,2,0,2,24,6,216,0
Volleyball,1976,Peru,0,0,0,0,12,6,216,0
Volleyball,1976,Italy,0,0,0,0,12,6,216,0
Volleyball,1976,Czech Republic,0,0,0,0,12,6,216,0
Volleyball,1980,Soviet Union,2,0,0,2,23,6,204,1
Volleyball,1980,Brazil,0,0,0,0,24,6,204,0
Volleyball,1980,Cuba,0,0,0,0,23,6,204,0
Volleyball,1980,Bulgaria,0,1,1,2,22,6,204,0
Volleyball,1980,Libya,0,0,0,0,9,6,204,0
Volleyball,1980,Romania,0,0,1,1,22,6,204,0
Volleyball,1980,Hungary,0,0,0,0,12,6,204,0
Volleyball,1980,Italy,0,0,0,0,12,6,204,0
Volleyball,1980,Serbia,0,0,0,0,12,6,204,0
Volleyball,1980,Poland,0,0,0,0,11,6,204,0
Volleyball,1980,Germany,0,1,0,1,12,6,204,0
Volleyball,1980,Peru,0,0,0,0,10,6,204,0
Volleyball,1980,Czech Republic,0,0,0,0,12,6,204,0
Art Competitions,1912,France,0,1,0,1,10,15,33,0
Art Competitions,1912,Great Britain,0,0,0,0,3,15,33,0
Art Competitions,1912,Italy,2,0,0,2,4,15,33,0
Art Competitions,1912,Belgium,0,0,0,0,1,15,33,0
Art Competitions,1912,Germany,1,0,0,1,2,15,33,0
Art Competitions,1912,Switzerland,1,0,0,1,6,15,33,0
Art Competitions,1912,Unknown,0,0,0,0,2,15,33,0
Art Competitions,1912,Canada,0,0,0,0,1,15,33,0
Art Competitions,1912,Bohemia,0,0,0,0,1,15,33,0
Art Competitions,1912,Russia,0,0,0,0,1,15,33,0
Art Competitions,1912,United States,1,0,0,1,1,15,33,0
Art Competitions,1912,Poland,0,0,0,0,1,15,33,0
Art Competitions,1920,Belgium,2,1,3,6,6,15,11,1
Art Competitions,1920,France,0,1,0,1,1,15,11,0
Art Competitions,1920,Great Britain,0,1,0,1,1,15,11,0
Art Competitions,1920,Italy,1,1,0,2,2,15,11,0
Art Competitions,1920,Norway,0,1,0,1,1,15,11,0
Art Competitions,1924,France,1,0,2,3,82,15,318,1
Art Competitions,1924,Denmark,0,1,1,2,16,15,318,0
Art Competitions,1924,Great Britain,0,1,0,1,8,15,318,0
Art Competitions,1924,United States,0,0,0,0,2,15,318,0
Art Competitions,1924,Netherlands,0,0,1,1,24,15,318,0
Art Competitions,1924,Italy,0,0,0,0,4,15,318,0
Art Competitions,1924,Spain,0,0,0,0,1,15,318,0
Art Competitions,1924,Serbia,0,0,0,0,4,15,318,0
Art Competitions,1924,Brazil,0,0,0,0,1,15,318,0
Art Competitions,1924,Belgium,0,0,0,0,4,15,318,0
Art Competitions,1924,Switzerland,0,0,0,0,14,15,318,0
Art Competitions,1924,Greece,1,0,0,1,1,15,318,0
Art Competitions,1924,Czech Republic,0,0,0,0,2,15,318,0
Art Competitions,1924,South Africa,0,0,0,0,1,15,318,0
Art Competitions,1924,Uruguay,0,0,0,0,1,15,318,0
Art Competitions,1924,Ireland,0,1,1,2,8,15,318,0
Art Competitions,1924,Hungary,0,1,0,1,2,15,318,0
Art Competitions,1924,Luxembourg,1,1,0,2,4,15,318,0
Art Competitions,1924,Egypt,0,0,0,0,1,15,318,0
Art Competitions,1924,Norway,0,0,0,0,3,15,318,0
Art Competitions,1924,Monaco,0,0,1,1,1,15,318,0
Art Competitions,1924,Russia,0,0,0,0,3,15,318,0
Art Competitions,1924,Australia,0,0,0,0,1,15,318,0
Art Competitions,1924,Finland,0,0,0,0,1,15,318,0
Art Competitions,1928,Germany,1,2,5,8,81,39,808,0
Art Competitions,1928,Great Britain,1,1,0,2,39,39,808,0
Art Competitions,1928,United States,0,0,0,0,45,39,808,0
Art Competitions,1928,Italy,0,1,0,1,11,39,808,0
Art Competitions,1928,Netherlands,2,1,1,4,50,39,808,1
Art Competitions,1928,France,1,2,1,4,24,39,808,0
Art Competitions,1928,Austria,1,0,0,1,21,39,808,0
Art Competitions,1928,Latvia,0,0,0,0,2,39,808,0
Art Competitions,1928,Switzerland,0,2,0,2,19,39,808,0
Art Competitions,1928,Poland,1,0,1,2,27,39,808,0
Art Competitions,1928,Ireland,0,0,0,0,9,39,808,0
Art Competitions,1928,Belgium,0,0,0,0,16,39,808,0
Art Competitions,1928,Hungary,1,0,0,1,5,39,808,0
Art Competitions,1928,Denmark,0,1,2,3,13,39,808,0
Art Competitions,1928,Luxembourg,1,0,0,1,1,39,808,0
Art Competitions,1928,Monaco,0,0,0,0,3,39,808,0
Art Competitions,1928,Canada,0,0,0,0,1,39,808,0
Art Competitions,1928,Norway,0,0,0,0,2,39,808,0
Art Competitions,1928,Mexico,0,0,0,0,1,39,808,0
Art Competitions,1932,Belgium,0,0,1,1,29,39,1124,0
Art Competitions,1932,United States,3,4,0,7,191,39,1124,1
Art Competitions,1932,Great Britain,1,0,0,1,35,39,1124,0
Art Competitions,1932,Germany,1,0,2,3,60,39,1124,0
Art Competitions,1932,Japan,0,0,0,0,40,39,1124,0
Art Competitions,1932,Sweden,1,0,0,1,29,39,1124,0
Art Competitions,1932,France,1,0,0,1,38,39,1124,0
Art Competitions,1932,Czech Republic,0,1,1,2,18,39,1124,0
Art Competitions,1932,Poland,1,1,0,2,32,39,1124,0
Art Competitions,1932,Italy,0,0,0,0,10,39,1124,0
Art Competitions,1932,Latvia,0,0,0,0,3,39,1124,0
Art Competitions,1932,Peru,0,0,0,0,2,39,1124,0
Art Competitions,1932,Austria,0,0,0,0,10,39,1124,0
Art Competitions,1932,Netherlands,0,0,1,1,22,39,1124,0
Art Competitions,1932,Denmark,0,2,0,2,19,39,1124,0
Art Competitions,1932,Hungary,0,1,0,1,12,39,1124,0
Art Competitions,1932,Ireland,0,0,0,0,8,39,1124,0
Art Competitions,1932,Romania,0,0,0,0,1,39,1124,0
Art Competitions,1932,Cuba,0,0,0,0,3,39,1124,0
Art Competitions,1932,Colombia,0,0,0,0,1,39,1124,0
Art Competitions,1932,El Salvador,0,0,0,0,1,39,1124,0
Art Competitions,1932,Spain,0,0,0,0,1,39,1124,0
Art Competitions,1932,Venezuela,0,0,0,0,1,39,1124,0
Art Competitions,1932,Norway,0,0,0,0,2,39,1124,0
Art Competitions,1932,Uruguay,0,0,0,0,1,39,1124,0
Art Competitions,1932,Argentina,0,0,0,0,1,39,1124,0
Art Competitions,1932,Haiti,0,0,0,0,1,39,1124,0
Art Competitions,1932,Luxembourg,0,0,0,0,3,39,1124,0
Art Competitions,1932,Bulgaria,0,0,0,0,2,39,1124,0
Art Competitions,1932,Guatemala,0,0,0,0,1,39,1124,0
Art Competitions,1932,Canada,0,0,1,1,2,39,1124,0
Art Competitions,1932,Switzerland,0,0,0,0,2,39,1124,0
Art Competitions,1932,Mexico,0,0,0,0,2,39,1124,0
Art Competitions,1932,Australia,0,0,0,0,1,39,1124,0
Art Competitions,1932,Turkey,0,0,0,0,1,39,1124,0
Art Competitions,1932,Monaco,0,0,0,0,1,39,1124,0
Tug-Of-War,1900,Denmark/Sweden,1,0,0,1,6,3,12,0
Tug-Of-War,1900,Racing Club de France,0,1,0,1,6,3,12,0
Tug-Of-War,1904,St. Louis Southwest Turnverein #1,0,1,0,1,5,3,30,0
Tug-Of-War,1904,New York Athletic Club,0,0,0,0,5,3,30,0
Tug-Of-War,1904,Pan,0,0,0,0,5,3,30,0
Tug-Of-War,1904,Milwaukee Athletic Club,1,0,0,1,5,3,30,0
Tug-Of-War,1904,St. Louis Southwest Turnverein #2,0,0,1,1,5,3,30,0
Tug-Of-War,1904,Boer Team,0,0,0,0,5,3,30,0
Tug-Of-War,1906,Austria,0,0,0,0,8,3,32,0
Tug-Of-War,1906,Germany,1,0,0,1,8,3,32,0
Tug-Of-War,1906,Sweden,0,0,1,1,8,3,32,0
Tug-Of-War,1906,Omas Helliniki P. S.,0,1,0,1,8,3,32,0
Tug-Of-War,1908,Sweden,0,0,0,0,8,3,40,0
Tug-Of-War,1908,London City Police,1,0,0,1,8,3,40,0
Tug-Of-War,1908,United States,0,0,0,0,8,3,40,0
Tug-Of-War,1908,Liverpool Police Team,0,1,0,1,8,3,40,0
Tug-Of-War,1908,K Division Metropolitan Police Team,0,0,1,1,8,3,40,0
Tug-Of-War,1912,Sweden,1,0,0,1,8,3,16,1
Tug-Of-War,1912,Great Britain,0,1,0,1,8,3,16,0
