Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,Host
Swimming,1908,Germany,1,0,0,1,5,18,150," London, United Kingdom"
Swimming,1908,Italy,0,0,0,0,4,18,150," London, United Kingdom"
Swimming,1908,Australasia,0,1,1,2,5,18,150," London, United Kingdom"
Swimming,1908,Hungary,0,2,0,2,10,18,150," London, United Kingdom"
Swimming,1908,Great Britain,4,2,1,7,28,18,150," London, United Kingdom"
Swimming,1908,Netherlands,0,0,0,0,7,18,150," London, United Kingdom"
Swimming,1908,Belgium,0,0,0,0,7,18,150," London, United Kingdom"
Swimming,1908,Finland,0,0,0,0,3,18,150," London, United Kingdom"
Swimming,1908,Denmark,0,1,0,1,5,18,150," London, United Kingdom"
Swimming,1908,United States,1,0,1,2,8,18,150," London, United Kingdom"
Swimming,1908,Austria,0,0,1,1,1,18,150," London, United Kingdom"
Swimming,1908,Canada,0,0,0,0,1,18,150," London, United Kingdom"
Swimming,1904,United States,3,3,4,10,15,30,64," St. Louis, United States"
Swimming,1904,New York Athletic Club #2,0,0,0,0,4,30,64," St. Louis, United States"
Swimming,1904,Germany,4,2,2,8,4,30,64," St. Louis, United States"
Swimming,1904,New York Athletic Club #1,1,0,0,1,4,30,64," St. Louis, United States"
Swimming,1904,Missouri Athletic Club,0,0,1,1,4,30,64," St. Louis, United States"
Swimming,1904,Australia,0,3,1,4,1,30,64," St. Louis, United States"
Swimming,1904,Chicago Athletic Association,0,1,0,1,4,30,64," St. Louis, United States"
Swimming,1904,Hungary,2,1,1,4,2,30,64," St. Louis, United States"
Swimming,1904,Austria,0,0,1,1,1,30,64," St. Louis, United States"
Swimming,1900,France,1,1,1,3,44,21,131," Paris, France"
Swimming,1900,Austria,0,3,1,4,4,21,131," Paris, France"
Swimming,1900,Germany,1,0,0,1,4,21,131," Paris, France"
Swimming,1900,Tritons Lillois,0,1,0,1,5,21,131," Paris, France"
Swimming,1900,Netherlands,0,0,1,1,4,21,131," Paris, France"
Swimming,1900,Great Britain,2,0,1,3,7,21,131," Paris, France"
Swimming,1900,Italy,0,0,0,0,2,21,131," Paris, France"
Swimming,1900,Libellule de Paris,0,0,0,0,5,21,131," Paris, France"
Swimming,1900,Sweden,0,0,0,0,1,21,131," Paris, France"
Swimming,1900,Deutscher Schwimm Verband Berlin,1,0,0,1,4,21,131," Paris, France"
Swimming,1900,United States,0,0,0,0,1,21,131," Paris, France"
Swimming,1900,Belgium,0,0,0,0,1,21,131," Paris, France"
Swimming,1900,Australia,2,0,0,2,1,21,131," Paris, France"
Swimming,1900,Pupilles de Neptune de Lille,0,0,1,1,4,21,131," Paris, France"
Swimming,1900,Denmark,0,0,1,1,1,21,131," Paris, France"
Swimming,1900,Hungary,0,2,1,3,1,21,131," Paris, France"
Swimming,1896,Greece,1,3,2,6,9,12,18," Athens, Greece"
Swimming,1896,Hungary,2,0,0,2,1,12,18," Athens, Greece"
Swimming,1896,Austria,1,1,0,2,2,12,18," Athens, Greece"
Swimming,1896,United States,0,0,0,0,1,12,18," Athens, Greece"
Weightlifting,2024,Iraq,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,IR Iran,0,0,0,0,2,30,122," Paris, France"
Weightlifting,2024,India,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Marshall Islands,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Libya,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Kiribati,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Bahrain,0,0,1,1,2,30,122," Paris, France"
Weightlifting,2024,Mexico,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Vanuatu,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Colombia,0,2,0,2,4,30,122," Paris, France"
Weightlifting,2024,Great Britain,0,0,1,1,1,30,122," Paris, France"
Weightlifting,2024,Armenia,0,1,0,1,3,30,122," Paris, France"
Weightlifting,2024,Malaysia,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Romania,0,1,0,1,2,30,122," Paris, France"
Weightlifting,2024,Uzbekistan,0,1,0,1,3,30,122," Paris, France"
Weightlifting,2024,Georgia,1,0,0,1,3,30,122," Paris, France"
Weightlifting,2024,Egypt,0,1,0,1,5,30,122," Paris, France"
Weightlifting,2024,Vietnam,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Czechia,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Türkiye,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Republic of Moldova,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,France,0,0,0,0,4,30,122," Paris, France"
Weightlifting,2024,Italy,0,0,1,1,3,30,122," Paris, France"
Weightlifting,2024,AIN,0,0,1,1,2,30,122," Paris, France"
Weightlifting,2024,Cuba,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Chinese Taipei,0,0,1,1,3,30,122," Paris, France"
Weightlifting,2024,Norway,1,0,0,1,1,30,122," Paris, France"
Weightlifting,2024,Japan,0,0,0,0,3,30,122," Paris, France"
Weightlifting,2024,Korea,0,1,0,1,5,30,122," Paris, France"
Weightlifting,2024,EOR,0,0,0,0,2,30,122," Paris, France"
Weightlifting,2024,Qatar,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Ukraine,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Thailand,0,2,1,3,4,30,122," Paris, France"
Weightlifting,2024,Venezuela,0,0,0,0,5,30,122," Paris, France"
Weightlifting,2024,Bulgaria,1,0,1,2,3,30,122," Paris, France"
Weightlifting,2024,Belgium,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Madagascar,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,United States,1,0,1,2,5,30,122," Paris, France"
Weightlifting,2024,China,5,0,0,5,6,30,122," Paris, France"
Weightlifting,2024,Estonia,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,New Zealand,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Dominican Republic,0,0,0,0,3,30,122," Paris, France"
Weightlifting,2024,Nigeria,0,0,0,0,2,30,122," Paris, France"
Weightlifting,2024,Papua New Guinea,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Ecuador,0,0,2,2,3,30,122," Paris, France"
Weightlifting,2024,Mongolia,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Indonesia,1,0,0,1,3,30,122," Paris, France"
Weightlifting,2024,Tunisia,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Australia,0,0,0,0,3,30,122," Paris, France"
Weightlifting,2024,Latvia,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Brazil,0,0,0,0,2,30,122," Paris, France"
Weightlifting,2024,Samoa,0,0,0,0,2,30,122," Paris, France"
Weightlifting,2024,Poland,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Canada,0,1,0,1,2,30,122," Paris, France"
Weightlifting,2024,Syria,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Algeria,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Philippines,0,0,0,0,3,30,122," Paris, France"
Weightlifting,2024,Turkmenistan,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2024,Guam,0,0,0,0,1,30,122," Paris, France"
Weightlifting,2020,Indonesia,0,1,2,3,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Nauru,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Poland,0,0,0,0,3,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Italy,0,1,2,3,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Saudi Arabia,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Oman,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Ghana,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Australia,0,0,0,0,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Philippines,1,0,0,1,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Japan,0,0,1,1,7,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Bulgaria,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,New Zealand,0,0,0,0,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Madagascar,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Brazil,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Syria,0,0,1,1,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Tunisia,0,0,0,0,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Papua New Guinea,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Algeria,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Dominican Republic,0,1,1,2,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Germany,0,0,0,0,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Albania,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Great Britain,0,1,0,1,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Mexico,0,0,1,1,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Canada,1,0,0,1,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,China,7,1,0,8,8,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Chinese Taipei,1,0,1,2,7,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Kazakhstan,0,0,2,2,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Georgia,1,0,1,2,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Moldova,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,United States,0,1,1,2,8,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Ecuador,1,1,0,2,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Iran,0,1,0,1,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Ukraine,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Uzbekistan,1,0,0,1,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Cuba,0,0,0,0,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Qatar,1,0,0,1,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Mongolia,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Cameroon,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Lebanon,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Venezuela,0,2,0,2,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Austria,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Turkmenistan,0,1,0,1,5,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,South Korea,0,0,0,0,7,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Palestine,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Vietnam,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Greece,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,American Samoa,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Kiribati,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,France,0,0,0,0,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Netherlands,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Turkey,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Solomon Islands,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Israel,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Nicaragua,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Tonga,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Armenia,0,1,0,1,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Spain,0,0,0,0,4,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Chile,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,India,0,1,0,1,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Colombia,0,1,0,1,3,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Morocco,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Botswana,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Hungary,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Russia,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Belarus,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Czech Republic,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Latvia,0,0,1,1,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Mauritius,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Kyrgyzstan,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Peru,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Lithuania,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Belgium,0,0,0,0,2,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Sweden,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Pakistan,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Refugee Olympic Team,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Guatemala,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2020,Malta,0,0,0,0,1,42,197," Tokyo, Japan (postponed to 2021 due to the coronavirus pandemic)"
Weightlifting,2016,Romania,0,0,0,0,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Iraq,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Egypt,0,0,2,2,9,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Chile,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Kenya,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Indonesia,0,2,0,2,7,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,United Arab Emirates,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Saudi Arabia,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Armenia,0,2,0,2,7,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Ghana,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Japan,0,0,1,1,7,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,United States,0,0,1,1,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Kyrgyzstan,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Syria,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Belarus,0,2,0,2,8,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Turkey,0,1,0,1,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Iran,2,0,0,2,5,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,France,0,0,0,0,5,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Papua New Guinea,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Canada,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Tunisia,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Algeria,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Poland,0,0,0,0,3,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Italy,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Spain,0,0,1,1,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Nauru,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Thailand,2,1,1,4,9,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Puerto Rico,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Colombia,1,0,1,2,9,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Albania,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Moldova,0,0,0,0,3,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,China,5,2,0,7,10,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Chinese Taipei,1,0,1,2,6,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Georgia,1,0,1,2,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,North Korea,1,3,0,4,7,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Kazakhstan,1,1,4,6,8,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Ukraine,0,0,0,0,8,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Philippines,0,1,0,1,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Seychelles,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Dominican Republic,0,0,0,0,3,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Peru,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Ecuador,0,0,0,0,3,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Lithuania,0,0,1,1,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Mexico,0,0,0,0,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Uzbekistan,1,0,0,1,5,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Morocco,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Venezuela,0,0,0,0,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Brazil,0,0,0,0,5,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Cameroon,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Belgium,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,South Korea,0,0,1,1,7,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Cuba,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Vietnam,0,0,0,0,4,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Greece,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Qatar,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Samoa,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Haiti,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,American Samoa,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Turkmenistan,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Kiribati,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Latvia,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Slovakia,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Sri Lanka,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Germany,0,0,0,0,5,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,New Zealand,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Austria,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Nicaragua,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Malta,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,India,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Malaysia,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Mongolia,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Croatia,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Hungary,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Israel,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Czech Republic,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Argentina,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Honduras,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Cook Islands,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Guatemala,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Mauritius,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Madagascar,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Australia,0,0,0,0,2,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Uruguay,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,Sweden,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
Weightlifting,2016,El Salvador,0,0,0,0,1,45,255," Rio de Janeiro, Brazil"
